title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
soft糯米卫衣 超软糯休闲瑜伽健身卫衣 5219,,1699,http://img.alicdn.com/img/bao/uploaded/i4/i2/2207471490129/O1CN01Iopv4k1Cp8BARjnmJ_!!2207471490129.png,,女装,女装卫衣运动衣,37667,,https://item.taobao.com/item.htm?id=970264891765,P0,03-13发布,'970264891765,1699,,1
UR2025秋季新款女装简约日常通勤刺绣棉质开襟衬衫UYB250010,,179,http://img.alicdn.com/img/bao/uploaded/i4/i1/2872988597/O1CN01WEwTZV2DNU5ces45L_!!2872988597.jpg,,女装,女装衬衫,37670,,https://item.taobao.com/item.htm?id=972217637341,P0,03-13发布,'972217637341,179,,1
中老年女装春秋装休闲外套50中年妈妈秋装运动衣服短款卫衣30岁40,,227,http://img.alicdn.com/img/bao/uploaded/i4/i3/2233354029/O1CN01bmoU0k1fdKIkmfeon_!!0-item_pic.jpg,,女装,女装卫衣运动衣,37676,,https://item.taobao.com/item.htm?id=601589058697,P0,03-13发布,'601589058697,227,,1
一字肩白色蕾丝拼接短款打底衫,,79.1,http://img.alicdn.com/img/bao/uploaded/i4/i2/2206498200922/O1CN013vfes11IgKHF1oONY_!!4611686018427387226-0-item_pic.jpg,,女装,女装T恤,37680,,https://item.taobao.com/item.htm?id=992868547270,P0,03-13发布,'992868547270,79.1,,1
迪卡侬棉马甲女士保暖,,249.9,http://img.alicdn.com/img/bao/uploaded/i4/i2/352469034/O1CN01VQuvt62GbdA8WG7Lm_!!4611686018427379754-0-item_pic.jpg,,女装,女装背心,37682,,https://item.taobao.com/item.htm?id=656447345359,P0,03-13发布,'656447345359,249.9,,1
冬季莱卡四面弹高腰加绒微喇裤,,186,http://img.alicdn.com/img/bao/uploaded/i4/i2/238479954/O1CN01kjKAPy2NOzTkwVnpa_!!238479954.jpg,,女装,女装牛仔裤,37685,,https://item.taobao.com/item.htm?id=842798617897,P0,03-13发布,'842798617897,186,,1
加厚夹棉格子衬衫女冬保暖衬衣外套出口日单复古文艺内搭纯棉上衣,,98,http://img.alicdn.com/img/bao/uploaded/i4/i4/136150497/O1CN01PAGud61FXfrEpji84_!!136150497.jpg,,女装,女装衬衫,37688,,https://item.taobao.com/item.htm?id=856789592524,P0,03-13发布,'856789592524,98,,1
复古灯芯绒拼接收腰上衣套装女秋季2025新款气质显瘦半身裙两件套,,194,http://img.alicdn.com/img/bao/uploaded/i4/i1/2007638794/O1CN01jJbksI2Epi5jwFxz9_!!2007638794.jpg,,女装,Ifashion 女装,37693,,https://item.taobao.com/item.htm?id=974466770198,P0,03-13发布,'974466770198,194,,1
欧美辣妹紧身包臀提臀牛仔超短裤,,17.5,http://img.alicdn.com/img/bao/uploaded/i4/i3/2623860987/O1CN01uAW95Q1JA5lfOk90N_!!2623860987.jpg,,女装,女装牛仔裤,37702,,https://item.taobao.com/item.htm?id=724769620793,P0,03-13发布,'724769620793,17.5,,1
试衣间柔软舒适长绒立领拉链马甲,,33.19,http://img.alicdn.com/img/bao/uploaded/i4/i2/2207380789080/O1CN01ZJR0B02GwhJJ54QtE_!!2207380789080.jpg,,女装,女装背心,37710,,https://item.taobao.com/item.htm?id=656065587512,P0,03-13发布,'656065587512,33.19,,1
【方领罗纹T】AF小麋鹿图案打底内搭T恤25秋季女装139-5708,,122,http://img.alicdn.com/img/bao/uploaded/i4/i3/3316585763/O1CN011JHOJd1sRVdef2Jpc_!!3316585763.jpg,,女装,女装T恤,37715,,https://item.taobao.com/item.htm?id=974416272624,P0,03-13发布,'974416272624,122,,1
大码女装胖mm高腰直筒阔腿牛仔裤,,95,http://img.alicdn.com/img/bao/uploaded/i4/i3/1797670452/O1CN01k4kAbN1FD40n9srKq_!!1797670452.jpg,,女装,女装连体裤,37720,,https://item.taobao.com/item.htm?id=834512341810,P0,03-13发布,'834512341810,95,,1
无印良品 MUJI 女式法兰绒立领长袖衬衫女士衬衣外套冬季女装上衣,,198,https://gw.alicdn.com/imgextra/O1CN01Q31BRd2GFe9vDpKxT_!!2038648986-0-picasso.jpg,,女装,女装外套,37725,,https://item.taobao.com/item.htm?id=964418642138,P0,03-13发布,'964418642138,198,,1
赵大喜 爵士小脚裤舒适牛仔棉,,8159,http://img.alicdn.com/img/bao/uploaded/i4/i2/704298669/O1CN01O8LuEi2DuSbGA8nU4_!!704298669.jpg,,女装,女装牛仔裤,37730,,https://item.taobao.com/item.htm?id=994360662811,P0,03-13发布,'994360662811,8159,,1
韩国代购专柜正品25冬 靴子,,795,http://img.alicdn.com/img/bao/uploaded/i4/i4/123304366/O1CN01MYdcZl1i7gKVjWRDq_!!4611686018427386286-0-item_pic.jpg,,女装,女装靴子,37731,,https://item.taobao.com/item.htm?id=979143235080,P0,03-13发布,'979143235080,795,,1
MOCO针织衫秋新品绵羊毛山羊绒,,1159,http://img.alicdn.com/img/bao/uploaded/i4/i1/581746910/O1CN01dJBzIA20upvSUkTZX-581746910.jpg,,女装,女装背心,37732,,https://item.taobao.com/item.htm?id=959779120230,P0,03-13发布,'959779120230,1159,,1
靴子【薇薇绮】时尚雪地靴圆头绒面厚款骑士靴2025新款 E615,,254,http://img.alicdn.com/img/bao/uploaded/i4/i1/480241348/O1CN010tnDCK1LpR0IYhaDw_!!480241348.png,,女装,女装靴子,37734,,https://item.taobao.com/item.htm?id=996547139882,P0,03-13发布,'996547139882,254,,1
秋季新外贸日系INS潮厚底松糕底增高一脚蹬牛津乐福鞋休闲女单鞋,,148,http://img.alicdn.com/img/bao/uploaded/i4/i1/51339702/O1CN0144iN1O2LXZiUHTwt8_!!51339702.jpg,,女装,女装休闲鞋,37739,,https://item.taobao.com/item.htm?id=969732054422,P0,03-13发布,'969732054422,148,,1
休闲风高腰显瘦百搭靴裤,,34.3,http://img.alicdn.com/img/bao/uploaded/i4/i4/2144839150/O1CN012sAYQa2HSl1aLMkwj_!!2144839150.jpg,,女装,女装短裤,37741,,https://item.taobao.com/item.htm?id=867326393743,P0,03-13发布,'867326393743,34.3,,1
大码高腰弹力加绒喇叭裤女2025冬季新款胖mm显瘦设计感微喇牛仔裤,,95,http://img.alicdn.com/img/bao/uploaded/i4/i1/2481833952/O1CN01uOMAaT1f44M33ERf6_!!2481833952.jpg,,女装,女装牛仔裤,37743,,https://item.taobao.com/item.htm?id=992301381664,P0,03-13发布,'992301381664,95,,1
ZARA折扣季 女装 长袖翻领条纹衬衫 3564173 407,,209,http://img.alicdn.com/img/bao/uploaded/i4/i1/2228361831/O1CN01Bxw72w1POeJAFc0SC_!!2228361831.jpg,,女装,女装衬衫,37752,,https://item.taobao.com/item.htm?id=987248484617,P0,03-13发布,'987248484617,209,,1
阿迪达斯运动圆领套头衫新年款,,374,http://img.alicdn.com/img/bao/uploaded/i4/i1/2626703729/O1CN01KBVDqi1dPvx5ZCq0I_!!2626703729.jpg,,女装,女装卫衣运动衣,37753,,https://item.taobao.com/item.htm?id=527381303532,P0,03-13发布,'527381303532,374,,1
绝美花边半高领内搭保暖毛衣女,,77.96,https://gw.alicdn.com/imgextra/O1CN01ExQvKY2IZ07goYuoZ_!!3438119299-0-picasso.jpg,,女装,女装背心,37768,,https://item.taobao.com/item.htm?id=995496879005,P0,03-13发布,'995496879005,77.96,,1
party秀8457黑色230韩系气质时尚百搭中筒靴,,248,http://img.alicdn.com/img/bao/uploaded/i4/i3/675503266/O1CN01XU1lWL1ZzsXdD2dWa_!!675503266.jpg,,女装,女装靴子,37770,,https://item.taobao.com/item.htm?id=834553984686,P0,03-13发布,'834553984686,248,,1
四月初九加大码女装胖MM2025冬经典双前袋直筒百搭牛仔长裤显腿长,,211,http://img.alicdn.com/img/bao/uploaded/i4/i4/63181773/O1CN01CtCdP61Oy5Jdw1Qot_!!63181773.jpg,,女装,女装长裤,37776,,https://item.taobao.com/item.htm?id=964226631709,P0,03-13发布,'964226631709,211,,1
【佐】对●纯棉个性显瘦牛仔连体长裤2025年秋季七号铺品牌女装,,76,http://img.alicdn.com/img/bao/uploaded/i4/i3/1071408292/O1CN01eolSeZ2B7nHgAbB66_!!1071408292.jpg,,女装,女装连体裤,37783,,https://item.taobao.com/item.htm?id=951722407712,P0,03-13发布,'951722407712,76,,1
乳白色38码韩版甜美加绒内增高显瘦百搭时装靴,,169,http://img.alicdn.com/img/bao/uploaded/i4/i1/150630048/O1CN01nvwqnB1CE1vhGJuoY_!!150630048.jpg,,女装,女装靴子,37784,,https://item.taobao.com/item.htm?id=762415300723,P0,03-13发布,'762415300723,169,,1
superniniyy 酷酷Girl 私服重工立拼接定染大口袋加厚工装裤长裤,,194,http://img.alicdn.com/img/bao/uploaded/i4/i1/50079713/O1CN01PNJ5xS2Lcc5srhxRt_!!50079713.jpg,,女装,女装长裤,37787,,https://item.taobao.com/item.htm?id=998035908208,P0,03-13发布,'998035908208,194,,1
排扣紧身弹力长袖连体裤包臀短裤,,50,http://img.alicdn.com/img/bao/uploaded/i4/i3/675349304/O1CN01wGAkWB2IbI275CqF5_!!675349304.jpg,,女装,女装连体裤,37790,,https://item.taobao.com/item.htm?id=894024529441,P0,03-13发布,'894024529441,50,,1
【赵娜】细跟高跟鞋丨赵娜极简风高端女装夏季细跟高跟鞋,,790,http://img.alicdn.com/img/bao/uploaded/i4/i3/2407365077/O1CN01Kf24qe1nNJuIUpto0_!!2407365077.jpg,,女装,女装高跟鞋,37791,,https://item.taobao.com/item.htm?id=963012562356,P0,03-13发布,'963012562356,790,,1
SPELLEDIT指孔修身长袖T恤,,281,http://img.alicdn.com/img/bao/uploaded/i4/i1/2212421696805/O1CN01jb89EE208kL5cfBz3_!!4611686018427387173-0-item_pic.jpg,,女装,女装T恤,37799,,https://item.taobao.com/item.htm?id=994052173632,P0,03-13发布,'994052173632,281,,1
【LIUYI】早秋新款！时尚真皮气质女鞋女靴子麂皮休闲气质2743,,199,https://gw.alicdn.com/imgextra/O1CN01cOcw5g1CJzGsVAuGm_!!2218579040061-0-picasso.jpg,,女装,女装靴子,37801,,https://item.taobao.com/item.htm?id=962438751925,P0,03-13发布,'962438751925,199,,1
回力休闲运动套装女秋装,,79.9,http://img.alicdn.com/img/bao/uploaded/i4/i1/2216620067396/O1CN01MJj8nu24VQOGdHtDX_!!4611686018427382340-0-item_pic.jpg,,女装,女装卫衣运动衣,37805,,https://item.taobao.com/item.htm?id=972063814044,P0,03-13发布,'972063814044,79.9,,1
大码高跟鞋男生穿的高跟鞋男码伪娘男士女细跟斩大码高跟鞋41-43,,39.9,http://img.alicdn.com/img/bao/uploaded/i4/i1/2213588739143/O1CN01PlRTbw2HPY72HEWgl_!!2213588739143.jpg,,女装,女装高跟鞋,37811,,https://item.taobao.com/item.htm?id=742060758275,P0,03-13发布,'742060758275,39.9,,1
富贵鸟防水台高跟鞋女皮鞋细跟,,258,http://img.alicdn.com/img/bao/uploaded/i4/i2/2216995428032/O1CN01TxKt6b29CiIqrZhHW_!!2216995428032.jpg,,女装,女装高跟鞋,37820,,https://item.taobao.com/item.htm?id=993286724214,P0,03-13发布,'993286724214,258,,1
美式复古折痕垂感阔腿牛仔裤女,,69.5,https://gw.alicdn.com/imgextra/O1CN01JoXWWS1EqAKV93qNe_!!4113240402-0-picasso.jpg,,女装,女装牛仔裤,37821,,https://item.taobao.com/item.htm?id=957693275084,P0,03-13发布,'957693275084,69.5,,1
木子理想胖mm大码极简毛呢直筒裤,,227,http://img.alicdn.com/img/bao/uploaded/i4/i3/73024461/O1CN01VWk63d1ipBxUpVGuw_!!73024461.jpg,,女装,女装长裤,37827,,https://item.taobao.com/item.htm?id=997165323627,P0,03-13发布,'997165323627,227,,1
萱 直播特惠2026年春夏新款外套连衣裙10-199,,10,"http://img.alicdn.com/img/bao/uploaded/i4/i1/1913187883/O1CN01sYuYtP286TGq9Ib5K~crop,160,0,960,960~_!!1913187883.jpg",,女装,女装连衣裙,37829,,https://item.taobao.com/item.htm?id=967901328376,P0,03-13发布,'967901328376,10,,1
欧货洋气时尚运动休闲加绒套装2025秋冬连帽卫衣外套阔腿裤两件套,,138,http://img.alicdn.com/img/bao/uploaded/i4/i4/2215829557911/O1CN0121V0wo28JIHn6xpQp_!!2215829557911.png,,女装,女装卫衣运动衣,37832,,https://item.taobao.com/item.htm?id=849022852341,P0,03-13发布,'849022852341,138,,1
Mixx SHUZ女装时尚高跟鞋尖头布面舒适内里橡胶大底,,138,http://img.alicdn.com/img/bao/uploaded/i4/i4/2212639807890/O1CN01Dl1u38289fzDu6qzA_!!2212639807890.jpg,,女装,女装高跟鞋,37836,,https://item.taobao.com/item.htm?id=875093942162,P0,03-13发布,'875093942162,138,,1
黑鸟人连体裤 乌鸦飞飞飞 男女同款 热水女装,,1222,http://img.alicdn.com/img/bao/uploaded/i4/i1/804188566/O1CN01MLDJcO2D9Ho5V1yq0_!!804188566.jpg,,女装,女装连体裤,37839,,https://item.taobao.com/item.htm?id=996388792785,P0,03-13发布,'996388792785,1222,,1
2025秋冬新款黑色条纹布羊皮短靴子,,999,http://img.alicdn.com/img/bao/uploaded/i4/i4/2207563417891/O1CN01Rp1qqO28A8SLCbvDN_!!2207563417891.jpg,,女装,女装靴子,37840,,https://item.taobao.com/item.htm?id=991653680809,P0,03-13发布,'991653680809,999,,1
辣条大码女装刺绣格子拼接显瘦V领胖mm假两件针织上衣内搭外穿T恤,,113.99,http://img.alicdn.com/img/bao/uploaded/i4/i3/2476811318/O1CN01GSQaVx1Lbh7sEthhQ_!!2476811318.jpg,,女装,女装T恤,37845,,https://item.taobao.com/item.htm?id=992206885394,P0,03-13发布,'992206885394,113.99,,1
ALIKE十三行女装2025新款韩系秋冬时尚短款碎花翻领毛衣马甲背心,,78.3,http://img.alicdn.com/img/bao/uploaded/i4/i2/1041032956/O1CN01k9Znam1XhtsRyr8rW_!!1041032956.jpg,,女装,女装背心,37852,,https://item.taobao.com/item.htm?id=997079186415,P0,03-13发布,'997079186415,78.3,,1
耐克女装2025春季新年款运动休闲宽松舒适连帽套头卫衣HV8461-133,,299,http://img.alicdn.com/img/bao/uploaded/i4/i2/2013931671/O1CN01YyRv511ODMrlJPI0f_!!2013931671.jpg,,女装,女装卫衣运动衣,37856,,https://item.taobao.com/item.htm?id=862113683996,P0,03-13发布,'862113683996,299,,1
K姐KSOEUR【潇洒裤2.0】超柔绒感牛仔 高腰阔腿牛仔裤女,,159,http://img.alicdn.com/img/bao/uploaded/i4/i3/10550225/O1CN019JlfAN1DX67wkR7S9_!!10550225.jpg,,女装,女装牛仔裤,37857,,https://item.taobao.com/item.htm?id=848249767179,P0,03-13发布,'848249767179,159,,1
外贸品牌撤柜工装背带裤女,,48,http://img.alicdn.com/img/bao/uploaded/i4/i4/1662915439/O1CN01EHa42w1q3720i4WhW_!!1662915439.jpg,,女装,女装连体裤,37859,,https://item.taobao.com/item.htm?id=713811873826,P0,03-13发布,'713811873826,48,,1
大码下摆木耳边宽松长袖t恤上衣,,43.98,http://img.alicdn.com/img/bao/uploaded/i4/i1/2543100702/O1CN01faoaqF1H3Z3vDMF4u_!!2543100702.jpg,,女装,女装T恤,37868,,https://item.taobao.com/item.htm?id=872590161907,P0,03-13发布,'872590161907,43.98,,1
淘宝服饰时尚好物长袖正肩T恤,,28.08,http://img.alicdn.com/img/bao/uploaded/i4/i3/2543100702/O1CN01nSEj8V1H3Z3gF6iKG_!!2543100702.jpg,,女装,女装T恤,37871,,https://item.taobao.com/item.htm?id=863899109079,P0,03-13发布,'863899109079,28.08,,1
巨好看的裙子显瘦毛呢花苞半身裙,,66.7,http://img.alicdn.com/img/bao/uploaded/i4/i1/695234626/O1CN01DbuWtX1k2lIhOA45V_!!695234626.jpg,,女装,女装短裙,37875,,https://item.taobao.com/item.htm?id=990586056049,P0,03-13发布,'990586056049,66.7,,1
酒红色牛仔背带裤套装2025新款,,98,http://img.alicdn.com/img/bao/uploaded/i4/i3/2460487024/O1CN01t8JbET21l2xNk0lv2_!!2460487024.jpg,,女装,女装连体裤,37880,,https://item.taobao.com/item.htm?id=835030238004,P0,03-13发布,'835030238004,98,,1
猫人加绒打底裤女春秋冬外穿2024,,57.2,http://img.alicdn.com/img/bao/uploaded/i4/i3/2215465891185/O1CN01l5PBvI1KcmKUjCaQo_!!2-item_pic.png,,女装,女装长裤,37881,,https://item.taobao.com/item.htm?id=834746774923,P0,03-13发布,'834746774923,57.2,,1
淘宝热卖新款·桑蚕丝保暖秋裤女,,19.2,http://img.alicdn.com/img/bao/uploaded/i4/i3/2927813141/O1CN01h22Ob01Z4cv3IppHg_!!2927813141.jpg,,女装,女装长裤,37882,,https://item.taobao.com/item.htm?id=738821957737,P0,03-13发布,'738821957737,19.2,,1
加绒微喇牛仔裤女秋冬季小个子,,139,http://img.alicdn.com/img/bao/uploaded/i4/i2/2207353248886/O1CN01ipPNPP2FVqXhqeQta_!!4611686018427386998-0-item_pic.jpg,,女装,女装牛仔裤,37884,,https://item.taobao.com/item.htm?id=991061286282,P0,03-13发布,'991061286282,139,,1
中式复古藏青色L码绸缎绣花盘扣马甲春秋洋气,,85,http://img.alicdn.com/img/bao/uploaded/i4/i1/2777749444/O1CN01dCj1kB2JdPYW13R8u_!!4611686018427385796-0-item_pic.jpg,,女装,女装背心,37885,,https://item.taobao.com/item.htm?id=576134051035,P0,03-13发布,'576134051035,85,,1
白色胸垫褶皱吊带背心女夏季上衣,,59.8,http://img.alicdn.com/img/bao/uploaded/i4/i4/2883476738/O1CN01hVgh1M1ze3kH4c9m1_!!2883476738.jpg,,女装,女装背心,37894,,https://item.taobao.com/item.htm?id=892524402589,P0,03-13发布,'892524402589,59.8,,1
羊羔毛外套女外穿坎肩马甲背心,,39.9,http://img.alicdn.com/img/bao/uploaded/i4/i4/2200716372836/O1CN01fAJydR1Wow8N720C7_!!2200716372836.jpg,,女装,女装背心,37896,,https://item.taobao.com/item.htm?id=744990618592,P0,03-13发布,'744990618592,39.9,,1
丹宁蓝阔腿牛仔背带裤女,,95,http://img.alicdn.com/img/bao/uploaded/i4/i1/2219033533587/O1CN01F6P0OK1cMtlQkrFmJ_!!4611686018427387027-0-item_pic.jpg,,女装,女装连体裤,37905,,https://item.taobao.com/item.htm?id=954814627179,P0,03-13发布,'954814627179,95,,1
松紧腰宽松百搭加厚加绒毛呢裤,,165,http://img.alicdn.com/img/bao/uploaded/i4/i1/689446081/O1CN01oIXNIi1un9TmZi2Ck_!!689446081.jpg,,女装,女装长裤,37916,,https://item.taobao.com/item.htm?id=848163345709,P0,03-13发布,'848163345709,165,,1
欧美风辣妹性感挂脖露背连体衣女气质修身显瘦包臀长裤夜店蹦迪,,56.58,http://img.alicdn.com/img/bao/uploaded/i4/i2/15875847/O1CN018kECAS1t3ysn5qnyo_!!15875847.jpg,,女装,女装连体裤,37917,,https://item.taobao.com/item.htm?id=970300049509,P0,03-13发布,'970300049509,56.58,,1
森马情侣款三防外套连帽羽绒服男,,329,https://gw.alicdn.com/imgextra/O1CN01m9XsP71LUMn1gUK43_!!397341302-0-picasso.jpg,,女装,女装外套,37921,,https://item.taobao.com/item.htm?id=979574986056,P0,03-13发布,'979574986056,329,,1
韩系慵懒风休闲运动服套装女秋冬,,121,"http://img.alicdn.com/img/bao/uploaded/i4/i4/2214207765195/O1CN01N7yMIW1oFMekfs2Gp~crop,0,503,3000,3000~_!!2214207765195.jpg",,女装,女装卫衣运动衣,37925,,https://item.taobao.com/item.htm?id=981689395245,P0,03-13发布,'981689395245,121,,1
【幸运衬衫】茵曼重工如意幸运扣衬衣2025春女装宽松显瘦上衣,,80.6,https://gw.alicdn.com/imgextra/O1CN01xJfTNQ22bicmNyItc_!!63267139-0-picasso.jpg,,女装,女装衬衫,37927,,https://item.taobao.com/item.htm?id=890111044245,P0,03-13发布,'890111044245,80.6,,1
枪灰色大码女鞋41-43真皮尖头高跟鞋2025新款时尚百搭女装单鞋42,,318,http://img.alicdn.com/img/bao/uploaded/i4/i2/624917298/O1CN015Zje6T23mXWhFFSF0_!!624917298.jpg,,女装,女装高跟鞋,37928,,https://item.taobao.com/item.htm?id=896363549672,P0,03-13发布,'896363549672,318,,1
黑色高级感衬衫女上衣设计感小众职业公务员面试正装工作服衬衣,,79,http://img.alicdn.com/img/bao/uploaded/i4/i3/2890313058/O1CN01OpOpjX1YSbwUVxSlz_!!2890313058.jpg,,女装,女装衬衫,37929,,https://item.taobao.com/item.htm?id=680214052128,P0,03-13发布,'680214052128,79,,1
女士开衫毛衣针织马甲女时髦洋气,,69.5,http://img.alicdn.com/img/bao/uploaded/i4/i4/3081259747/O1CN01rRRvTW2LsBUAzSIqT_!!4611686018427382499-0-item_pic.jpg,,女装,女装背心,37933,,https://item.taobao.com/item.htm?id=886051874267,P0,03-13发布,'886051874267,69.5,,1
巨显瘦，谁穿谁好看的阔腿牛仔裤,,69.3,http://img.alicdn.com/img/bao/uploaded/i4/i3/3686467019/O1CN01bqLIjd21ikyVEkWWZ_!!3686467019.jpg,,女装,女装牛仔裤,37935,,https://item.taobao.com/item.htm?id=831896265639,P0,03-13发布,'831896265639,69.3,,1
11.29 晴日南加州／香25N漫画感拉链连帽针织开衫 黑白显瘦内搭,,609,"http://img.alicdn.com/img/bao/uploaded/i4/i4/775681657/O1CN019MY79X1O6xO6MS55R~crop,0,697,2316,2316~_!!775681657.jpg",,女装,Ifashion 女装,37973,,https://item.taobao.com/item.htm?id=997172256013,P0,03-13发布,'997172256013,609,,1
优衣库女装法兰绒箱型衬衫格纹,,79,http://img.alicdn.com/img/bao/uploaded/i4/i4/196993935/O1CN01wQeFqp1ewHbLT7kq3_!!4611686018427380623-0-item_pic.jpg,,女装,女装衬衫,37975,,https://item.taobao.com/item.htm?id=930577071565,P0,03-13发布,'930577071565,79,,1
卡洛琳专柜正品女靴子P6480216,,574,http://img.alicdn.com/img/bao/uploaded/i4/i4/3321400809/O1CN015fbL461HqZILWIgbV_!!3321400809.jpg,,女装,女装靴子,37978,,https://item.taobao.com/item.htm?id=738849212826,P0,03-13发布,'738849212826,574,,1
UR2025秋季新款女装复古气质围巾式长袖罩衫衬衫ULU250003,,160,http://img.alicdn.com/img/bao/uploaded/i4/i1/2104668892/O1CN01AJjFJN2FYavevLfou_!!2104668892.jpg,,女装,女装衬衫,37984,,https://item.taobao.com/item.htm?id=941748756067,P0,03-13发布,'941748756067,160,,1
美式运动卫衣连帽外套女装早秋加绒加厚黑色拉链修身短款开衫上衣,,80.6,http://img.alicdn.com/img/bao/uploaded/i4/i3/2206437174/O1CN01J0j5Jg22rkSWDoYxp_!!2206437174.jpg,,女装,女装卫衣运动衣,37986,,https://item.taobao.com/item.htm?id=965516818443,P0,03-13发布,'965516818443,80.6,,1
LILY MOST连帽大毛领卫衣宽松套装女运动休闲慵懒风阔腿裤两件套,,761,http://img.alicdn.com/img/bao/uploaded/i4/i4/2074596376/O1CN01JjjE4K1wyGQbuGu1x_!!2074596376.jpg,,女装,女装睡衣,37991,,https://item.taobao.com/item.htm?id=1005301066089,P0,03-13发布,'1005301066089,761,,1
